Sigla,Code,Munic,1996,2000,2007,2010
SC,4216255,São João do Oeste,1361,1494,1810,2119
SC,4216305,São João Batista,8937,11273,16242,23551
SC,4216354,São João do Itaperiú,643,1454,1826,1925
SC,4216404,São João do Sul,919,1143,1232,1572
SC,4216503,São Joaquim,15554,16129,17177,17573
SC,4216602,São José,137659,171230,,207312
SC,4216701,São José do Cedro,6070,6659,7735,8447
SC,4216800,São José do Cerrito,1951,2152,2396,2492
SC,4216909,São Lourenço do Oeste,12034,13407,16408,16880
SC,4217006,São Ludgero,4081,5995,8312,9863
SC,4217105,São Martinho,781,888,1160,1231
SC,4217154,São Miguel da Boa Vista,264,331,393,439
SC,4217204,São Miguel do Oeste,26756,27392,29765,32065
SC,4217253,São Pedro de Alcântara,,2096,3631,3729
SC,4217303,Saudades,2547,2897,4297,5123
SC,4217402,Schroeder,4728,9402,10190,13703
SC,4217501,Seara,9444,10263,11664,11586
SC,4217550,Serra Alta,803,1201,1418,1835
SC,4217600,Siderópolis,9349,9103,9618,10051
SC,4217709,Sombrio,16915,15925,16899,19638
SC,4217758,Sul Brasil,753,744,951,1011
SC,4217808,Taió,6931,7887,8864,9964
SC,4217907,Tangará,4234,4233,4567,4984
SC,4217956,Tigrinhos,,213,239,343
SC,4218004,Tijucas,15542,18711,23195,26002
SC,4218103,Timbé do Sul,1562,1683,1690,1845
SC,4218202,Timbó,21242,26783,30572,34296
SC,4218251,Timbó Grande,950,2775,3498,4083
SC,4218301,Três Barras,13419,14223,15208,15365
SC,4218350,Treviso,,1561,1802,1833
SC,4218400,Treze de Maio,1303,1764,1900,3401
SC,4218509,Treze Tílias,2458,2907,3907,4715
SC,4218608,Trombudo Central,3039,3154,3818,4101
SC,4218707,Tubarão,71991,69925,83500,88094
SC,4218756,Tunápolis,1285,1217,1358,1418
SC,4218806,Turvo,5048,5637,7233,7915
SC,4218855,União do Oeste,771,994,1070,1107
SC,4218905,Urubici,5632,6661,7332,7066
SC,4218954,Urupema,1148,1185,1213,1232
SC,4219002,Urussanga,10389,10650,10726,11405
SC,4219101,Vargeão,1360,1380,1736,1820
SC,4219150,Vargem,583,651,679,896
SC,4219176,Vargem Bonita,1625,2199,1863,2677
SC,4219200,Vidal Ramos,1434,1497,1583,1792
SC,4219309,Videira,30363,35787,39049,42856
SC,4219358,Vitor Meireles,672,1098,1353,1445
SC,4219408,Witmarsum,495,612,721,845
SC,4219507,Xanxerê,31020,32385,36387,39143
SC,4219606,Xavantina,1030,946,1079,1118
SC,4219705,Xaxim,12400,16058,18033,20967
SC,4219853,Zortéa,,2053,2230,2336
SC,4220000,Balneário Rincão,,,,
SC,4299919,São Miguel,,,,
SE,2800100,Amparo de São Francisco,1132,1205,1319,1840
SE,2800209,Aquidabã,8666,9647,10467,11457
SE,2800308,Aracaju,428194,461534,520303,571149
SE,2800407,Arauá,3957,4017,4441,4487
SE,2800506,Areia Branca,6181,6809,7514,8191
SE,2800605,Barra dos Coqueiros,8154,15176,16135,20886
SE,2800670,Boquim,14566,14975,14979,15994
SE,2800704,Brejo Grande,3747,3947,4089,4022
SE,2801009,Campo do Brito,6678,6916,7549,8330
SE,2801108,Canhoba,1450,1595,1497,1499
SE,2801207,Canindé de São Francisco,7877,9303,11970,14063
SE,2801306,Capela,15495,16095,16536,19742
SE,2801405,Carira,8609,9443,10230,11167
SE,2801504,Carmópolis,6451,7606,9716,10716
SE,2801603,Cedro de São João,4033,4650,4759,5035
SE,2801702,Cristinápolis,5360,6445,7866,8336
SE,2801900,Cumbe,2020,2130,2199,2271
SE,2802007,Divina Pastora,1687,1849,2059,2099
SE,2802106,Estância,45764,50854,51901,54760
SE,2802205,Feira Nova,2707,3127,3680,3587
SE,2802304,Frei Paulo,5875,6330,7057,8213
SE,2802403,Gararu,2482,2988,2800,2832
SE,2802502,General Maynard,1496,1565,1731,1843
SE,2802601,Gracho Cardoso,2066,2540,2587,2703
SE,2802700,Ilha das Flores,3503,3796,4343,5435
SE,2802809,Indiaroba,4159,4681,5299,5585
SE,2802908,Itabaiana,48048,55472,62777,67709
SE,2803005,Itabaianinha,13593,15559,18032,19409
SE,2803104,Itabi,2598,2638,2483,2752
SE,2803203,Itaporanga d'Ajuda,8079,9159,9272,11869
SE,2803302,Japaratuba,6746,7212,7375,7903
SE,2803401,Japoatã,3507,3866,3970,4312
SE,2803500,Lagarto,35617,40527,45104,48867
SE,2803609,Laranjeiras,19245,21213,21870,21257
SE,2803708,Macambira,1718,2166,2393,3063
SE,2803807,Malhada dos Bois,1316,1331,1647,1600
SE,2803906,Malhador,4647,4867,5341,5626
SE,2804003,Maruim,10878,11666,11214,12041
SE,2804102,Moita Bonita,3003,3633,4256,4600
SE,2804201,Monte Alegre de Sergipe,5682,6468,7512,8043
SE,2804300,Muribeca,2660,2763,3154,3288
SE,2804409,Neópolis,9316,10501,10500,10517
SE,2804458,Nossa Senhora Aparecida,1874,2377,3085,3455
SE,2804508,Nossa Senhora da Glória,15448,17137,18914,21617
SE,2804607,Nossa Senhora das Dores,12309,13524,15287,16027
SE,2804706,Nossa Senhora de Lourdes,2421,2965,3265,3291
SE,2804805,Nossa Senhora do Socorro,105057,131279,145001,155823
SE,2804904,Pacatuba,2181,2533,2634,2688
SE,2805000,Pedra Mole,933,1100,1153,1197
SE,2805109,Pedrinhas,5514,5398,6157,6471
SE,2805208,Pinhão,2753,3133,3195,3319
SE,2805307,Pirambu,3435,4148,4642,4906
SE,2805406,Poço Redondo,5840,6360,7255,8538
SE,2805505,Poço Verde,8870,10498,11518,12312
SE,2805604,Porto da Folha,7853,8712,9493,9955
SE,2805703,Propriá,22835,23567,23559,24390
SE,2805802,Riachão do Dantas,3847,4270,4406,4872
SE,2805901,Riachuelo,6004,6707,7703,7855
SE,2806008,Ribeirópolis,8946,10095,10650,11928
SE,2806107,Rosário do Catete,5406,5656,6652,6509
SE,2806206,Salgado,4549,4983,5565,6694
SE,2806305,Santa Luzia do Itanhy,2257,2585,2846,2915
SE,2806404,Santana do São Francisco,3746,4051,4293,4523
SE,2806503,Santa Rosa de Lima,1925,1960,2155,2137
SE,2806602,Santo Amaro das Brotas,7755,8082,8699,8211
SE,2806701,São Cristóvão,55954,63116,65348,66665
SE,2806800,São Domingos,3745,3904,4815,5147
SE,2806909,São Francisco,1947,2166,2360,2379
SE,2807006,São Miguel do Aleixo,1271,1479,1693,1747
SE,2807105,Simão Dias,15165,16818,18817,20426
SE,2807204,Siriri,2649,2726,3226,3181
SE,2807303,Telha,913,1063,1087,1127
SE,2807402,Tobias Barreto,25165,27500,30871,32228
SE,2807501,Tomar do Geru,3663,4135,4547,4812
SE,2807600,Umbaúba,9222,10935,12104,13923
SP,3500105,Adamantina,29180,30368,31210,31948
SP,3500204,Adolfo,2756,3071,3275,3200
SP,3500303,Aguaí,22355,24708,27369,29001
SP,3500402,Águas da Prata,5942,6075,6612,6771
SP,3500501,Águas de Lindóia,12940,15463,15753,17111
SP,3500550,Águas de Santa Bárbara,2883,3878,4069,4259
SP,3500600,Águas de São Pedro,1720,1883,2340,2707
SP,3500709,Agudos,30139,30692,32632,32993
SP,3500758,Alambari,2074,2444,2995,3672
SP,3500808,Alfredo Marcondes,2594,2672,3184,3255
SP,3500907,Altair,2593,2550,2561,3022
SP,3501004,Altinópolis,10869,12547,13281,13636
SP,3501103,Alto Alegre,2855,3017,3173,3234
SP,3501152,Alumínio,11674,13727,14110,14123
SP,3501202,Álvares Florence,2589,2654,2568,2648
SP,3501301,Álvares Machado,18707,20096,20694,21183
SP,3501400,Álvaro de Carvalho,2300,2437,2913,2952
SP,3501509,Alvinlândia,2232,2431,2492,2693
SP,3501608,Americana,167790,182159,,209654
SP,3501707,Américo Brasiliense,22648,27641,30562,34217
SP,3501806,Américo de Campos,4212,4388,4437,4788
SP,3501905,Amparo,44803,43357,46900,51811
SP,3502002,Analândia,2210,2650,3197,3408
SP,3502101,Andradina,48743,50836,50995,51649
SP,3502200,Angatuba,12082,13240,15290,15953
SP,3502309,Anhembi,2910,3265,3668,4271
SP,3502408,Anhumas,2212,2507,2871,3059
SP,3502507,Aparecida,33874,34382,35468,34498
SP,3502606,Aparecida d'Oeste,3567,3665,3623,3645
SP,3502705,Apiaí,15105,16648,18316,18218
SP,3502754,Araçariguama,5426,7240,7911,17080
SP,3502804,Araçatuba,157773,164449,,178077
SP,3502903,Araçoiaba da Serra,12195,13679,16449,18764
SP,3503000,Aramina,3522,4145,4475,4816
SP,3503109,Arandu,3432,4022,4506,4614
SP,3503158,Arapeí,1615,1899,1917,1875
SP,3503208,Araraquara,160248,173569,,202730
SP,3503307,Araras,89344,97860,103830,112444
SP,3503356,Arco-Íris,,1068,1182,1097
SP,3503406,Arealva,4408,5245,5330,6176
SP,3503505,Areias,2369,2452,2612,2478
SP,3503604,Areiópolis,8433,8560,9588,9401
SP,3503703,Ariranha,6194,6884,7876,8094
SP,3503802,Artur Nogueira,23275,30464,36278,39998
SP,3503901,Arujá,45848,56630,69754,71916
SP,3503950,Aspásia,1146,1175,1195,1257
SP,3504008,Assis,78948,83388,89262,90991
SP,3504107,Atibaia,84751,96874,107223,115229
SP,3504206,Auriflama,11578,11888,12638,12948
SP,3504305,Avaí,2791,3196,3122,3330
SP,3504404,Avanhandava,7618,8100,9076,9563
SP,3504503,Avaré,64717,72387,76484,79391
SP,3504602,Bady Bassitt,6722,10274,12113,13659
SP,3504701,Balbinos,1131,1062,1170,1191
SP,3504800,Bálsamo,6039,6338,7035,7474
SP,3504909,Bananal,6589,7187,8008,8157
SP,3505005,Barão de Antonina,1575,1648,1431,1913
SP,3505104,Barbosa,4364,4875,5068,5575
SP,3505203,Bariri,23396,26050,29460,29975
SP,3505302,Barra Bonita,31592,34537,34361,34507
SP,3505351,Barra do Chapéu,1329,1448,1678,1544
SP,3505401,Barra do Turvo,2326,2880,2881,3174
SP,3505500,Barretos,95689,98860,104263,108686
SP,3505609,Barrinha,21387,23944,25275,28180
SP,3505708,Barueri,177256,208281,,240749
SP,3505807,Bastos,16245,17040,17547,17608
SP,3505906,Batatais,44674,48285,49391,49945
SP,3506003,Bauru,287530,310442,,338184
SP,3506102,Bebedouro,67864,69964,70801,71503
SP,3506201,Bento de Abreu,1956,1948,2482,2444
SP,3506300,Bernardino de Campos,9113,9326,9358,9658
SP,3506359,Bertioga,16167,29178,38395,46867
SP,3506409,Bilac,4921,5372,6299,6481
SP,3506508,Birigui,81563,91018,100491,105487
SP,3506607,Biritiba-Mirim,16357,20778,23768,24525
SP,3506706,Boa Esperança do Sul,10531,10753,11732,12184
SP,3506805,Bocaina,7649,8546,9272,10006
SP,3506904,Bofete,4750,5231,6088,6132
SP,3507001,Boituva,21799,32537,37828,45448
SP,3507100,Bom Jesus dos Perdões,9983,11223,14179,17376
SP,3507159,Bom Sucesso de Itararé,1308,1954,2248,2430
SP,3507209,Borá,525,623,639,627
SP,3507308,Boracéia,2751,3283,3676,3827
SP,3507407,Borborema,9946,10850,12034,13095
SP,3507456,Borebi,1271,1478,1939,2000
SP,3507506,Botucatu,95215,103993,116184,122678
SP,3507605,Bragança Paulista,98678,111091,130461,142255
SP,3507704,Braúna,2636,3416,4024,4390
SP,3507753,Brejo Alegre,,1781,2010,2110
SP,3507803,Brodowski,14498,16285,18492,20597
SP,3507902,Brotas,14024,16127,18876,18599
SP,3508009,Buri,11837,13656,13788,14992
SP,3508108,Buritama,12312,12635,13790,14526
SP,3508207,Buritizal,2165,2903,3203,3306
SP,3508306,Cabrália Paulista,3820,3992,3857,3777
SP,3508405,Cabreúva,17407,25760,32489,35261
SP,3508504,Caçapava,60432,66741,70077,72517
SP,3508603,Cachoeira Paulista,20441,21671,25862,24572
SP,3508702,Caconde,11126,11817,12328,12639
SP,3508801,Cafelândia,12267,13056,13808,14426
SP,3508900,Caiabu,2594,3115,3228,3315
SP,3509007,Caieiras,55450,68481,78141,84386
SP,3509106,Caiuá,1548,1769,1921,1930
SP,3509205,Cajamar,40761,48084,54994,62823
SP,3509254,Cajati,16039,20996,19972,20720
SP,3509304,Cajobi,8685,8356,8856,9133
SP,3509403,Cajuru,17124,18401,20049,20795
SP,3509452,Campina do Monte Alegre,3509,4180,4415,4710
SP,3509502,Campinas,872652,953218,,1061540
SP,3509601,Campo Limpo Paulista,50969,62260,68223,74074
SP,3509700,Campos do Jordão,35577,43809,44422,47491
SP,3509809,Campos Novos Paulista,2833,2988,3560,3528
SP,3509908,Cananéia,7678,10204,9978,10436
SP,3509957,Canas,,3041,4077,4070
SP,3510005,Cândido Mota,24991,26549,27726,28096
SP,3510104,Cândido Rodrigues,1854,1946,2144,2153
SP,3510153,Canitar,1851,2678,3990,4138
SP,3510203,Capão Bonito,35503,36587,37710,37824
SP,3510302,Capela do Alto,9815,11111,13078,14522
SP,3510401,Capivari,31472,33484,36079,45904
SP,3510500,Caraguatatuba,63627,75251,85105,96673
SP,3510609,Carapicuíba,327882,344596,,369584
SP,3510708,Cardoso,9992,10356,10256,10730
SP,3510807,Casa Branca,20387,21629,22351,23154
SP,3510906,Cássia dos Coqueiros,1510,1665,1714,1795
SP,3511003,Castilho,12185,11959,12292,13586
SP,3511102,Catanduva,98942,104268,108166,111914
SP,3511201,Catiguá,5764,5914,6406,6569
SP,3511300,Cedral,4244,4980,5876,6307
SP,3511409,Cerqueira César,11924,13057,14549,15716
SP,3511508,Cerquilho,22664,27996,33139,37567
SP,3511607,Cesário Lange,8553,8921,9326,10492
SP,3511706,Charqueada,10990,11719,13032,13686
SP,3511904,Clementina,4468,4958,5690,6734
SP,3512001,Colina,14489,14885,15673,16223
SP,3512100,Colômbia,4338,4120,4260,4332
SP,3512209,Conchal,19302,20297,21641,23839
SP,3512308,Conchas,9121,11277,11973,13197
SP,3512407,Cordeirópolis,10110,16068,17266,18934
SP,3512506,Coroados,4673,3308,3927,4242
SP,3512605,Coronel Macedo,3934,4011,3961,3865
SP,3512704,Corumbataí,1531,1718,2124,2093
SP,3512803,Cosmópolis,37767,42546,49776,54634
SP,3512902,Cosmorama,3639,4304,4641,4945
SP,3513009,Cotia,126956,148987,,201150
SP,3513108,Cravinhos,22569,27182,28593,30902
SP,3513207,Cristais Paulista,3312,3898,4942,5528
SP,3513306,Cruzália,1529,1594,1544,1510
SP,3513405,Cruzeiro,69501,71179,74288,75076
SP,3513504,Cubatão,96693,107661,120271,118720
SP,3513603,Cunha,10114,11134,11902,12167
SP,3513702,Descalvado,22203,24136,23854,27712
SP,3513801,Diadema,323116,357064,,386089
SP,3513850,Dirce Reis,893,1075,1281,1279
SP,3513900,Divinolândia,6300,6875,7532,7500
SP,3514007,Dobrada,6483,6505,7503,7762
SP,3514106,Dois Córregos,19195,20232,23109,23446
SP,3514205,Dolcinópolis,1736,1810,1884,1949
SP,3514304,Dourado,7444,7839,8146,7869
SP,3514403,Dracena,35982,37153,38134,39946
SP,3514502,Duartina,9754,10783,10797,10997
SP,3514601,Dumont,4888,5870,7218,7854
SP,3514700,Echaporã,4634,5186,4969,5032
SP,3514809,Eldorado,6682,6974,6692,7205
SP,3514908,Elias Fausto,8460,10269,11755,12558
SP,3514924,Elisiário,1994,2190,2703,2858
SP,3514957,Embaúba,1854,1979,2011,2060
SP,3515004,Embu,195628,207663,,240230
SP,3515103,Embu-Guaçu,41386,55839,57399,61095
SP,3515129,Emilianópolis,1940,2191,2431,2497
SP,3515152,Engenheiro Coelho,5934,7009,9230,11498
SP,3515186,Espírito Santo do Pinhal,31756,34753,36417,37245
SP,3515194,Espírito Santo do Turvo,2681,3241,3480,3630
SP,3515202,Estrela d'Oeste,5826,6383,6955,6831
SP,3515301,Estrela do Norte,1872,1786,1845,2099
SP,3515350,Euclides da Cunha Paulista,6244,6431,6093,6111
SP,3515400,Fartura,10407,11379,11347,12238
SP,3515509,Fernandópolis,56186,59143,59431,62714
SP,3515608,Fernando Prestes,3938,4113,4353,4698
SP,3515657,Fernão,,677,808,850
SP,3515707,Ferraz de Vasconcelos,120479,141208,,160754
SP,3515806,Flora Rica,1627,1568,1614,1418
SP,3515905,Floreal,2377,2469,2401,2439
SP,3516002,Flórida Paulista,8884,8982,9941,10137
SP,3516101,Florínia,2670,2637,2520,2512
SP,3516200,Franca,261327,282203,,313046
SP,3516309,Francisco Morato,105881,133575,146439,154158
SP,3516408,Franco da Rocha,92831,100395,113610,121244
SP,3516507,Gabriel Monteiro,1570,2053,2158,2257
SP,3516606,Gália,5854,5589,5113,5225
SP,3516705,Garça,31596,36386,37765,39192
SP,3516804,Gastão Vidigal,2889,2936,3539,3756
SP,3516853,Gavião Peixoto,,2749,3275,3575
SP,3516903,General Salgado,9263,8749,8928,9084
SP,3517000,Getulina,7146,7534,7300,8334
SP,3517109,Glicério,2891,3095,3273,3362
SP,3517208,Guaiçara,7198,8070,9219,9694
SP,3517307,Guaimbê,4024,4266,4123,4740
SP,3517406,Guaíra,30301,32274,34548,36059
SP,3517505,Guapiaçu,10128,11882,14152,15805
SP,3517604,Guapiara,7024,7539,7193,7233
SP,3517703,Guará,17394,17959,17935,19223
SP,3517802,Guaraçaí,6408,6683,6699,6654
SP,3517901,Guaraci,6862,7391,7977,8927
SP,3518008,Guarani d'Oeste,5599,1734,1718,1735
SP,3518107,Guarantã,4440,4848,4880,5462
SP,3518206,Guararapes,24456,26130,26623,28318
SP,3518305,Guararema,13742,17710,21014,22240
SP,3518404,Guaratinguetá,92107,99162,103094,106762
SP,3518503,Guareí,5299,6086,7047,8413
SP,3518602,Guariba,29572,30223,32000,34748
SP,3518701,Guarujá,226357,264733,,290696
SP,3518800,Guarulhos,953210,1049668,,1221979
SP,3518859,Guatapará,3740,4144,4115,5116
SP,3518909,Guzolândia,3461,3364,3733,4021
SP,3519006,Herculândia,6055,6827,7742,7921
SP,3519055,Holambra,1686,3938,6597,8184
SP,3519071,Hortolândia,115720,152523,,192692
SP,3519105,Iacanga,6714,7074,8032,8726
SP,3519204,Iacri,4382,4795,5187,5050
SP,3519253,Iaras,1674,1895,2629,2837
SP,3519303,Ibaté,21724,25112,27132,29508
SP,3519402,Ibirá,8032,8303,9588,10045
SP,3519501,Ibirarema,4820,5093,6090,6212
SP,3519600,Ibitinga,39196,43860,47706,51057
SP,3519709,Ibiúna,19680,21356,23823,24933
SP,3519808,Icém,6020,5747,5327,6404
SP,3519907,Iepê,7533,5958,6453,6773
SP,3520004,Igaraçu do Tietê,21901,22389,22976,23228
SP,3520103,Igarapava,20101,24037,25163,26362
SP,3520202,Igaratá,4365,5877,6629,7005
SP,3520301,Iguape,20076,21934,23172,24687
SP,3520400,Ilhabela,12824,20589,23686,28002
SP,3520426,Ilha Comprida,3434,6704,8875,9025
SP,3520442,Ilha Solteira,21265,23218,22776,23520
SP,3520509,Indaiatuba,119346,144740,,199592
SP,3520608,Indiana,3874,4061,3843,4127
SP,3520707,Indiaporã,3439,3188,3185,3379
SP,3520806,Inúbia Paulista,2633,2764,3130,3177
SP,3520905,Ipaussu,10985,11030,11951,12588
SP,3521002,Iperó,10857,12649,16168,17463
SP,3521101,Ipeúna,2674,3446,4331,5178
SP,3521150,Ipiguá,,1944,2484,2697
SP,3521200,Iporanga,2033,2076,2446,2401
SP,3521309,Ipuã,10122,11193,13693,13562
SP,3521408,Iracemápolis,13070,14810,17521,19616
SP,3521507,Irapuã,5040,5429,5816,6489
SP,3521606,Irapuru,5820,5629,5563,5507
SP,3521705,Itaberá,10787,11100,10988,12139
SP,3521804,Itaí,13237,16903,17697,18852
SP,3521903,Itajobi,9677,10868,11774,12142
SP,3522000,Itaju,1280,1644,1738,2361
SP,3522109,Itanhaém,57326,71148,79989,86242
SP,3522158,Itaóca,877,2174,1717,1760
SP,3522208,Itapecerica da Serra,109088,128327,147565,151349
SP,3522307,Itapetininga,99886,112137,125310,131050
SP,3522406,Itapeva,58309,60954,61003,73956
SP,3522505,Itapevi,133523,162433,,200769
SP,3522604,Itapira,54898,58042,64686,63576
SP,3522653,Itapirapuã Paulista,1352,1652,1803,1892
SP,3522703,Itápolis,29802,32140,34597,36325
SP,3522802,Itaporanga,9467,9931,10760,11033
SP,3522901,Itapuí,8633,9588,11025,11630
SP,3523008,Itapura,3343,3332,3222,3482
SP,3523107,Itaquaquecetuba,228344,272942,,321770
SP,3523206,Itararé,40403,42806,44935,44270
SP,3523305,Itariri,7010,7445,14069,9879
SP,3523404,Itatiba,63604,65925,75941,85666
SP,3523503,Itatinga,11757,13533,15698,16420
SP,3523602,Itirapina,9521,11178,12547,14001
SP,3523701,Itirapuã,4255,4312,4778,4929
SP,3523800,Itobi,5651,6204,6833,6800
SP,3523909,Itu,112006,123942,136715,144269
SP,3524006,Itupeva,14911,19259,30185,38955
SP,3524105,Ituverava,31335,34221,36247,36430
SP,3524204,Jaborandi,5726,5857,6047,6166
SP,3524303,Jaboticabal,58622,63840,66919,69527
SP,3524402,Jacareí,158180,183377,,208297
SP,3524501,Jaci,2288,2973,4259,4871
SP,3524600,Jacupiranga,9014,10043,8485,9369
SP,3524709,Jaguariúna,21202,25812,34313,43033
SP,3524808,Jales,40585,42339,44664,44239
SP,3524907,Jambeiro,1532,1934,2350,2561
SP,3525003,Jandira,75352,91807,103531,108344
SP,3525102,Jardinópolis,22588,28066,32843,36141
SP,3525201,Jarinu,7583,10984,16148,18429
SP,3525300,Jaú,97088,107198,121229,126943
SP,3525409,Jeriquara,2537,2510,2456,2606
SP,3525508,Joanópolis,9207,10409,10671,11768
SP,3525607,João Ramalho,2748,3075,3463,3543
SP,3525706,José Bonifácio,22351,25019,27739,29684
SP,3525805,Júlio Mesquita,3557,3850,4040,4214
SP,3525854,Jumirim,,1093,1241,1623
SP,3525904,Jundiaí,276547,300207,,354204
SP,3526001,Junqueirópolis,12731,13420,15181,15399
SP,3526100,Juquiá,11347,12440,12346,12139
SP,3526209,Juquitiba,21850,17387,21582,22240
SP,3526308,Lagoinha,2617,2877,3034,3138
SP,3526407,Laranjal Paulista,17841,19582,22379,22612
SP,3526506,Lavínia,4125,4134,4166,4285
SP,3526605,Lavrinhas,4604,5307,5993,6049
SP,3526704,Leme,74646,77888,82085,89862
SP,3526803,Lençóis Paulista,47653,52350,57830,60051
SP,3526902,Limeira,196577,238349,,267785
SP,3527009,Lindóia,4364,4716,5657,6712
SP,3527108,Lins,59096,64218,67898,70597
SP,3527207,Lorena,72789,75097,76928,80173
SP,3527256,Lourdes,1457,1552,1620,1744
SP,3527306,Louveira,15942,21888,27799,35695
SP,3527405,Lucélia,16124,15698,16713,17219
SP,3527504,Lucianópolis,1671,1649,1756,1780
SP,3527603,Luís Antônio,6261,6558,9783,10901
SP,3527702,Luiziânia,3471,3705,4214,4611
SP,3527801,Lupércio,1990,2109,3727,3865
SP,3527900,Lutécia,1605,2144,2132,2158
SP,3528007,Macatuba,13830,14993,15704,15776
SP,3528106,Macaubal,5802,6248,6447,6773
SP,3528205,Macedônia,2372,2682,2515,2777
SP,3528304,Magda,2770,2728,2577,2655
SP,3528403,Mairinque,26397,34340,35875,34690
SP,3528502,Mairiporã,42100,48077,58226,70750
SP,3528601,Manduri,5628,6371,7428,7778
SP,3528700,Marabá Paulista,1915,2048,2319,2142
SP,3528809,Maracaí,10749,11420,11630,12085
SP,3528858,Marapoama,978,1544,2075,2199
SP,3528908,Mariápolis,2697,2803,2996,3137
SP,3529005,Marília,170746,189719,,207021
SP,3529104,Marinópolis,1611,1647,1645,1671
SP,3529203,Martinópolis,17352,17975,19797,20341
